FID,ID,FIELD,OID_1,YLD00,YLD01,YLD02,YLD03,AVGYLD,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917,VI01_616,VI01_624,VI01_710,VI01_827,VI01_912,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926,STD00,STD01,STD02,STD03,CV,M3_00,M3_01,M3_02,M3_03,M3_AV,CL_AV,CL_00,CL_01,CL_02,CL_03
947,2915,C28,2914,1150.6999512,1239.0000000,1225.9000244,1389,1251.1999512,1080.020000000000000,0.2491000,-0.004578000000000,-0.006367000000000,-0.010945000000000,17.8999996,28.6000004,88,86,105,76,-0.2086000,-0.2031000,-0.1463000,0.1304000,0.2292000,0.3171000,0.3376000,0.4141000,0.2717000,0.1444000,-0.1792000,-0.1674000,0.0711000,0.4545000,0.2447000,-0.173708920000000,-0.213483146000000,-0.206751055000000,0.013824885000000,0.068783069000000,0.366120219000000,0.305389222000000,0.044444444000000,-0.022988506000000,-0.223529412000000,-0.170212766000000,-0.184357542000000,0.005347594000000,0.192052980000000,0.224242424000000,1.2100000,0.9700000,1.4900000,1,0.2480000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
948,2916,C28,2915,1139.1999512,1218.5999756,1259.4000244,1381,1249.5999756,1080.099999999999900,0.1102000,0.006444000000000,-0.007537000000000,-0.001093000000000,17.2000008,29.5000000,86,85,108,75,-0.2138000,-0.1922000,-0.1553000,0.1330000,0.2292000,0.3204000,0.3797000,0.4187000,0.3099000,0.1005000,-0.1887000,-0.1624000,0.0660000,0.4603000,0.2609000,-0.168224299000000,-0.215827338000000,-0.200000000000000,0.004566210000000,0.052631579000000,0.454545455000000,0.369696970000000,0.062146893000000,-0.028901734000000,-0.226562500000000,-0.170212766000000,-0.182795699000000,0.021276596000000,0.218543046000000,0.227848101000000,1.2000000,0.9600000,1.5300000,1,0.2630000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
949,2917,C28,2916,1199.0000000,1312.0999756,1197.5999756,1437,1286.5000000,1080.130000000000100,0.0557000,-0.003254000000000,-0.000334000000000,-0.003588000000000,18.3999996,31.7999992,88,83,109,74,-0.2000000,-0.1984000,-0.1585000,0.1429000,0.2553000,0.3268000,0.4684000,0.4187000,0.3099000,0.1005000,-0.1848000,-0.1674000,0.0718000,0.4681000,0.2928000,-0.168224299000000,-0.211678832000000,-0.200000000000000,-0.009090909000000,0.068783069000000,0.484210526000000,0.369696970000000,0.116279070000000,-0.028571429000000,-0.220472441000000,-0.170212766000000,-0.173913043000000,0.043956044000000,0.248322148000000,0.229813665000000,1.2600000,1.0300000,1.4600000,2,0.2250000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
950,2918,C28,2917,1215.9000244,1343.0000000,1152.0999756,1363,1268.4000244,1080.150000000000100,0.0520000,-0.009823000000000,0.006289000000000,-0.003534000000000,16.8999996,30.6000004,90,81,109,78,-0.2192000,-0.2078000,-0.1617000,0.1379000,0.2632000,0.3204000,0.4904000,0.4589000,0.3174000,0.1075000,-0.1831000,-0.1502000,0.0660000,0.4624000,0.2581000,-0.174311927000000,-0.211469534000000,-0.206751055000000,0.009174312000000,0.057591623000000,0.478723404000000,0.365853659000000,0.121387283000000,-0.011627907000000,-0.223529412000000,-0.172774869000000,-0.163043478000000,0.032258065000000,0.221476510000000,0.232704403000000,1.2800000,1.0500000,1.4000000,1,0.1780000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
951,2919,C28,2918,1087.0000000,1263.4000244,1160.5000000,1235,1186.5999756,1080.200000000000000,0.1312000,-0.003441000000000,0.000857000000000,-0.002584000000000,17.3999996,33.5999985,88,81,110,79,-0.2083000,-0.2031000,-0.1479000,0.1345000,0.2804000,0.3398000,0.4684000,0.4483000,0.3018000,0.0890000,-0.1907000,-0.1695000,0.0762000,0.5079000,0.2581000,-0.162790698000000,-0.224199288000000,-0.219917012000000,-0.036036036000000,0.041666667000000,0.483870968000000,0.361963190000000,0.098265896000000,-0.011627907000000,-0.226053640000000,-0.172774869000000,-0.174603175000000,0.026455026000000,0.200000000000000,0.260606061000000,1.1500000,0.9900000,1.4100000,1,0.1860000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
952,2920,C28,2919,1108.1999512,1199.9000244,1207.1999512,1312,1206.8000488,1080.260000000000000,0.1201000,-0.004809000000000,0.001318000000000,-0.003491000000000,16.0000000,29.2999992,92,81,110,77,-0.2138000,-0.2078000,-0.1479000,0.1525000,0.2804000,0.3529000,0.5000000,0.4752000,0.3333000,0.0938000,-0.1944000,-0.1597000,0.0566000,0.5000000,0.2649000,-0.175925926000000,-0.217081851000000,-0.214876033000000,-0.022624434000000,0.052083333000000,0.470899471000000,0.365853659000000,0.157894737000000,-0.022988506000000,-0.223076923000000,-0.179487179000000,-0.178947368000000,0.010638298000000,0.197278912000000,0.209580838000000,1.1700000,0.9400000,1.4700000,1,0.2400000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
953,2921,C28,2920,1095.5999756,1300.5999756,1194.8000488,1141,1183.0999756,1080.300000000000000,0.1011000,-0.006275000000000,0.004368000000000,-0.001907000000000,15.1999998,25.8999996,92,80,109,74,-0.2138000,-0.2016000,-0.1377000,0.1638000,0.2670000,0.3495000,0.4937000,0.4627000,0.3491000,0.0890000,-0.1848000,-0.1602000,0.0769000,0.5026000,0.2717000,-0.164319249000000,-0.212996390000000,-0.214876033000000,-0.013574661000000,0.068783069000000,0.468085106000000,0.369696970000000,0.134502924000000,-0.005847953000000,-0.229571984000000,-0.179487179000000,-0.181347150000000,0.015873016000000,0.227586207000000,0.165644172000000,1.1500000,1.0200000,1.4500000,1,0.1800000,3.0000000,3.0000000,3.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
954,2922,C28,2921,1186.3000488,1290.1999512,1217.6999512,1277,1242.6999512,1080.349999999999900,0.1849000,-0.027289000000000,0.012939000000000,-0.014350000000000,16.8999996,31.3999996,90,82,107,77,-0.2180000,-0.2016000,-0.1515000,0.1842000,0.2727000,0.3663000,0.5032000,0.4483000,0.3294000,0.0619000,-0.1848000,-0.1502000,0.0755000,0.5054000,0.3005000,-0.175925926000000,-0.215827338000000,-0.219917012000000,0.037037037000000,0.089005236000000,0.470270270000000,0.365853659000000,0.108571429000000,-0.005847953000000,-0.231372549000000,-0.178947368000000,-0.176470588000000,0.021276596000000,0.172413793000000,0.158536585000000,1.2500000,1.0100000,1.4800000,1,0.2000000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
955,2923,C28,2922,1157.8000488,1262.6999512,1215.1999512,1227,1215.8000488,1080.470000000000000,0.2766000,-0.009295000000000,0.002673000000000,-0.006623000000000,16.7999992,31.5000000,92,83,109,81,-0.2125000,-0.2078000,-0.1497000,0.1667000,0.2757000,0.3529000,0.5032000,0.4466000,0.3333000,0.0825000,-0.1887000,-0.1552000,0.0909000,0.4681000,0.2486000,-0.164319249000000,-0.231316726000000,-0.201680672000000,0.057142857000000,0.084210526000000,0.475935829000000,0.361445783000000,0.126436782000000,-0.011627907000000,-0.227799228000000,-0.183673469000000,-0.187165775000000,0.021276596000000,0.150684932000000,0.072625698000000,1.2200000,0.9900000,1.4800000,1,0.2040000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
956,2924,C28,2923,1163.1999512,1208.8000488,1238.6999512,1179,1197.5000000,1080.609999999999900,0.4140000,-0.009918000000000,0.014998000000000,0.005080000000000,15.8999996,28.6000004,94,86,124,85,-0.2138000,-0.2197000,-0.1429000,0.1878000,0.2910000,0.3561000,0.4783000,0.3762000,0.2800000,0.1031000,-0.2018000,-0.1624000,0.0463000,0.3763000,0.2021000,-0.164319249000000,-0.231316726000000,-0.201646091000000,0.017391304000000,0.097435897000000,0.427027027000000,0.268292683000000,0.061452514000000,-0.033333333000000,-0.228464419000000,-0.184079602000000,-0.200000000000000,0.015544041000000,0.094594595000000,-0.016216216000000,1.2300000,0.9500000,1.5100000,1,0.2290000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
957,2925,C28,2924,790.9000244,1129.8000488,1167.0000000,968,1014.0000000,1080.819999999999900,0.4096000,0.032542000000000,-0.025741000000000,0.006801000000000,14.5000000,24.7000008,90,94,133,90,-0.2165000,-0.2193000,-0.1492000,0.1681000,0.3026000,0.3333000,0.4479000,0.3627000,0.1758000,0.1031000,-0.2000000,-0.1770000,0.0467000,0.3871000,0.1809000,-0.175925926000000,-0.219858156000000,-0.161016949000000,0.051643192000000,0.084577114000000,0.348066298000000,0.159235669000000,0.032258065000000,-0.038251366000000,-0.230188679000000,-0.201970443000000,-0.180487805000000,0.005181347000000,0.094594595000000,0.016759777000000,0.8300000,0.8900000,1.4200000,1,0.2650000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
958,2926,C28,2925,656.0000000,997.2000122,1052.9000244,847,888.2000122,1080.890000000000100,0.1880000,0.030736000000000,-0.021621000000000,0.009115000000000,13.6000004,24.5000000,90,89,120,82,-0.2343000,-0.2290000,-0.1630000,0.1583000,0.2432000,0.2952000,0.2994000,0.3695000,0.2111000,0.0918000,-0.1944000,-0.1765000,-0.0094000,0.3736000,0.1657000,-0.175925926000000,-0.217993080000000,-0.191836735000000,0.057591623000000,0.057591623000000,0.139534884000000,0.194968553000000,-0.030927835000000,-0.049723757000000,-0.236220472000000,-0.191709845000000,-0.209523810000000,-0.005405405000000,0.094594595000000,0.005524862000000,0.6900000,0.7800000,1.2800000,1,0.2600000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
959,2956,C28,2955,1069.5000000,1229.5999756,1178.0999756,1230,1176.8000488,1079.980000000000000,0.2349000,-0.008937000000000,0.000803000000000,-0.008134000000000,21.7000008,34.2000008,90,85,106,76,-0.1926000,-0.1969000,-0.1867000,0.2476000,0.1813000,0.2474000,0.3077000,0.3579000,0.2045000,0.0196000,-0.1827000,-0.1674000,0.0431000,0.4375000,0.1765000,-0.156398104000000,-0.221374046000000,-0.130434783000000,0.024630542000000,0.078534031000000,0.236363636000000,0.175675676000000,0.005464481000000,-0.062857143000000,-0.211618257000000,-0.172043011000000,-0.086092715000000,0.005235602000000,0.080000000000000,0.248618785000000,1.1300000,0.9600000,1.4299999,1,0.2060000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
960,2957,C28,2956,968.5000000,1058.4000244,1178.9000244,1147,1088.0999756,1080.079999999999900,0.1458000,-0.003493000000000,-0.004093000000000,-0.007586000000000,19.2000008,32.2000008,90,86,115,79,-0.2029000,-0.1984000,-0.1534000,0.1392000,0.2065000,0.2808000,0.3789000,0.3538000,0.1977000,0.0196000,-0.1770000,-0.1842000,0.0431000,0.4136000,0.1518000,-0.164319249000000,-0.211678832000000,-0.194915254000000,0.018518519000000,0.093750000000000,0.325714286000000,0.210526316000000,0.010989011000000,-0.038674033000000,-0.232558140000000,-0.176470588000000,-0.090909091000000,0.026455026000000,0.181208054000000,0.164705882000000,1.0200000,0.8300000,1.4400001,1,0.2620000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
961,2958,C28,2957,1017.4000244,1085.9000244,1197.6999512,1273,1143.4000244,1080.130000000000100,0.0851000,0.000858000000000,-0.002824000000000,-0.001965000000000,17.7000008,29.7999992,90,85,114,78,-0.2140000,-0.1969000,-0.1534000,0.1429000,0.2292000,0.3140000,0.4323000,0.3793000,0.2941000,0.0957000,-0.1770000,-0.1688000,0.0718000,0.4603000,0.1935000,-0.156398104000000,-0.224199288000000,-0.206751055000000,0.027027027000000,0.088082902000000,0.423728814000000,0.349693252000000,0.039106145000000,-0.028571429000000,-0.227799228000000,-0.176470588000000,-0.191489362000000,0.016042781000000,0.186666667000000,0.229813665000000,1.0700001,0.8500000,1.4600000,1,0.2780000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
962,2959,C28,2958,1098.1999512,1201.8000488,1211.0000000,1353,1216.0000000,1080.160000000000100,0.0726000,-0.005901000000000,0.004416000000000,-0.001485000000000,16.8999996,29.8999996,86,83,110,77,-0.2028000,-0.2016000,-0.1534000,0.1441000,0.2356000,0.3204000,0.4430000,0.4158000,0.3018000,0.0729000,-0.1848000,-0.1616000,0.0798000,0.4866000,0.2896000,-0.175925926000000,-0.218637993000000,-0.201680672000000,-0.004444444000000,0.076923077000000,0.452631579000000,0.361963190000000,0.079545455000000,-0.028571429000000,-0.214007782000000,-0.178947368000000,-0.173913043000000,0.032608696000000,0.189189189000000,0.242236025000000,1.1600000,0.9400000,1.4700000,1,0.2510000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
963,2960,C28,2959,1148.0000000,1256.5000000,1254.0999756,1391,1262.4000244,1080.200000000000000,0.1247000,-0.012970000000000,0.005569000000000,-0.007401000000000,16.7999992,30.0000000,92,84,114,79,-0.1943000,-0.1969000,-0.1656000,0.1404000,0.2487000,0.3366000,0.4615000,0.4483000,0.2857000,0.0462000,-0.1907000,-0.1602000,0.0892000,0.4894000,0.2620000,-0.162790698000000,-0.218309859000000,-0.194915254000000,-0.030042918000000,0.062500000000000,0.468750000000000,0.378881988000000,0.062146893000000,-0.022727273000000,-0.217054264000000,-0.177083333000000,-0.167567568000000,0.026455026000000,0.175675676000000,0.262500000000000,1.2100000,0.9800000,1.5300000,1,0.2550000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
964,2961,C28,2960,1071.0000000,1288.3000488,1285.3000488,1389,1258.4000244,1080.260000000000000,0.1409000,-0.004613000000000,-0.000107000000000,-0.004721000000000,16.3999996,31.3999996,90,84,113,80,-0.1958000,-0.1984000,-0.1617000,0.1441000,0.2688000,0.3366000,0.4430000,0.4384000,0.2899000,0.0570000,-0.1944000,-0.1574000,0.0616000,0.4652000,0.2857000,-0.168224299000000,-0.219858156000000,-0.214876033000000,0.004524887000000,0.067357513000000,0.463157895000000,0.349693252000000,0.116279070000000,-0.005780347000000,-0.227799228000000,-0.178947368000000,-0.170212766000000,0.021052632000000,0.164383562000000,0.261904762000000,1.1300000,1.0100000,1.5700001,1,0.2700000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
965,2962,C28,2961,1125.8000488,1173.5000000,1292.5000000,1276,1217.0000000,1080.309999999999900,0.0861000,0.000450000000000,0.000914000000000,0.001364000000000,16.2000008,30.3999996,90,85,117,80,-0.2056000,-0.1984000,-0.1617000,0.1739000,0.2766000,0.3366000,0.4839000,0.4545000,0.3018000,0.1005000,-0.1848000,-0.1660000,0.0718000,0.4863000,0.2796000,-0.169811321000000,-0.205776173000000,-0.206611570000000,0.008849558000000,0.083333333000000,0.464480874000000,0.353658537000000,0.098265896000000,-0.011627907000000,-0.224806202000000,-0.178947368000000,-0.176470588000000,0.021052632000000,0.208053691000000,0.195266272000000,1.1900001,0.9200000,1.5700001,1,0.2750000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
966,2963,C28,2962,1101.8000488,1161.1999512,1263.5999756,1338,1216.0999756,1080.349999999999900,0.1298000,-0.006974000000000,0.005521000000000,-0.001453000000000,16.7999992,32.2000008,94,84,113,77,-0.2042000,-0.2032000,-0.1667000,0.1489000,0.2565000,0.3495000,0.4717000,0.4271000,0.3018000,0.0681000,-0.1848000,-0.1814000,0.0718000,0.4624000,0.2804000,-0.164319249000000,-0.230215827000000,-0.216666667000000,-0.042372881000000,0.062500000000000,0.439560440000000,0.329341317000000,0.093023256000000,-0.044444444000000,-0.227272727000000,-0.178947368000000,-0.182795699000000,0.026455026000000,0.164383562000000,0.173652695000000,1.1600000,0.9100000,1.5400000,1,0.2830000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
967,2964,C28,2963,969.9000244,1116.9000244,1158.5000000,1179,1106.0999756,1080.430000000000100,0.1760000,0.005954000000000,0.003495000000000,0.009448000000000,16.2000008,31.6000004,92,79,105,75,-0.2098000,-0.1967000,-0.1515000,0.1688000,0.2632000,0.3561000,0.5155000,0.3951000,0.2941000,0.1123000,-0.1770000,-0.1660000,0.0526000,0.4457000,0.2418000,-0.158878505000000,-0.214814815000000,-0.211618257000000,-0.017857143000000,0.032258065000000,0.430107527000000,0.272727273000000,0.067415730000000,-0.056179775000000,-0.223529412000000,-0.183246073000000,-0.173913043000000,0.021276596000000,0.144827586000000,0.116279070000000,1.0200000,0.8800000,1.4100000,1,0.2380000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
968,2965,C28,2964,1077.6999512,1206.4000244,1291.3000488,1152,1182.0000000,1080.490000000000000,0.2724000,-0.028837000000000,0.018432000000000,-0.010405000000000,16.0000000,29.7000008,90,83,113,80,-0.2098000,-0.1833000,-0.1566000,0.1712000,0.2880000,0.3202000,0.4430000,0.5000000,0.2791000,0.1263000,-0.1787000,-0.1616000,0.0047000,0.4239000,0.2131000,-0.175925926000000,-0.192156863000000,-0.181034483000000,0.015075377000000,0.101604278000000,0.369565217000000,0.230769231000000,0.067415730000000,-0.083798883000000,-0.227642276000000,-0.191919192000000,-0.156756757000000,0.026455026000000,0.055555556000000,0.139393939000000,1.1400000,0.9500000,1.5700001,1,0.2590000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
969,2966,C28,2965,964.5000000,1245.4000244,1253.0000000,1085,1136.9000244,1080.680000000000100,0.5549000,-0.019659000000000,0.004692000000000,-0.014967000000000,13.0000000,25.2000008,90,86,113,79,-0.2100000,-0.2308000,-0.1566000,0.1940000,0.2796000,0.2021000,0.2357000,0.4244000,0.1798000,0.0792000,-0.1887000,-0.1624000,-0.0476000,0.4286000,0.1694000,-0.179723502000000,-0.206106870000000,-0.145454545000000,0.059405941000000,0.053763441000000,0.268571429000000,0.131578947000000,0.066666667000000,-0.028571429000000,-0.227799228000000,-0.178947368000000,-0.090909091000000,0.000000000000000,-0.042857143000000,0.045977011000000,1.0200000,0.9800000,1.5300000,1,0.2510000,2.0000000,2.0000000,2.0000000,3.0000000,2.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
970,2989,C28,2988,1247.1999512,1377.5000000,1236.1999512,1277,1284.4000244,1080.220000000000000,0.2348000,-0.010300000000000,0.011328000000000,0.001028000000000,15.8000002,27.7000008,92,91,126,84,-0.1972000,-0.2016000,-0.1687000,0.1064000,0.2410000,0.2919000,0.4088000,0.3706000,0.2353000,0.0582000,-0.1848000,-0.1852000,0.0431000,0.4348000,0.2021000,-0.163461538000000,-0.221818182000000,-0.214876033000000,-0.034482759000000,0.025380711000000,0.430107527000000,0.263803681000000,0.054945055000000,-0.071038251000000,-0.229571984000000,-0.166666667000000,-0.139896373000000,0.037433155000000,0.118421053000000,0.115151515000000,1.3099999,1.0800000,1.5100000,1,0.1780000,3.0000000,2.0000000,2.0000000,3.0000000,3.0000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000
